TITLE = "SU2 Simulation"
VARIABLES = "Iteration","CL","CD","CSF","CMx","CMy","CMz","CFx","CFy","CFz","CL/CD","AoA","Custom_ObjFunc","Res_Flow[0]","Res_Flow[1]","Res_Flow[2]","Res_Flow[3]","Res_Flow[4]","Linear_Solver_Iterations","CFL_Number","Time(min)"
ZONE T= "Convergence history"
          54, 1.58839782e-01, 5.52253546e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77654527e-03, -3.40985936e-03, 1.58803187e-01, 0.00000000e+00, 2.87621117e+03, 1.25000000e+00, 0.00000000e+00, -4.54292512e+00, -1.49870210e+00, -1.85798880e+00, 8.14166852e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1379362500
          55, 1.58855927e-01, 5.37212410e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77690402e-03, -3.41171533e-03, 1.58819295e-01, 0.00000000e+00, 2.95704127e+03, 1.25000000e+00, 0.00000000e+00, -4.57333844e+00, -1.53270707e+00, -1.90397103e+00, 7.76978296e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1403603833
          56, 1.58871560e-01, 5.23986793e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77744478e-03, -3.41337860e-03, 1.58834895e-01, 0.00000000e+00, 3.03197641e+03, 1.25000000e+00, 0.00000000e+00, -4.60250768e+00, -1.56544405e+00, -1.94989212e+00, 7.40906381e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1427783667
          57, 1.58887029e-01, 5.12479325e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77816334e-03, -3.41486653e-03, 1.58850336e-01, 0.00000000e+00, 3.10035978e+03, 1.25000000e+00, 0.00000000e+00, -4.63056980e+00, -1.59692646e+00, -1.99554954e+00, 7.05859997e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1451611000
          58, 1.58902365e-01, 5.02479971e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77899981e-03, -3.41620078e-03, 1.58865646e-01, 0.00000000e+00, 3.16236216e+03, 1.25000000e+00, 0.00000000e+00, -4.65764725e+00, -1.62719208e+00, -2.04068984e+00, 6.71782562e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1475391333
          59, 1.58917347e-01, 4.93710019e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77985730e-03, -3.41740439e-03, 1.58880606e-01, 0.00000000e+00, 3.21883981e+03, 1.25000000e+00, 0.00000000e+00, -4.68382990e+00, -1.65629584e+00, -2.08506459e+00, 6.38654194e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1499135333
          60, 1.58931592e-01, 4.85865073e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.78062190e-03, -3.41849946e-03, 1.58894830e-01, 0.00000000e+00, 3.27110552e+03, 1.25000000e+00, 0.00000000e+00, -4.70917077e+00, -1.68430609e+00, -2.12849628e+00, 6.06482627e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1523578833
          61, 1.58944651e-01, 4.78652080e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.78118141e-03, -3.41950547e-03, 1.58907871e-01, 0.00000000e+00, 3.32067190e+03, 1.25000000e+00, 0.00000000e+00, -4.73369279e+00, -1.71130127e+00, -2.17091847e+00, 5.75288301e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1554521833
          62, 1.58956094e-01, 4.71818234e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.78144083e-03, -3.42043832e-03, 1.58919296e-01, 0.00000000e+00, 3.36901125e+03, 1.25000000e+00, 0.00000000e+00, -4.75740514e+00, -1.73736474e+00, -2.21237094e+00, 5.45084662e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1578335500
          63, 1.58965577e-01, 4.65169041e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.78133274e-03, -3.42130995e-03, 1.58928762e-01, 0.00000000e+00, 3.41737225e+03, 1.25000000e+00, 0.00000000e+00, -4.78032035e+00, -1.76257786e+00, -2.25295359e+00, 5.15861455e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1602820667
          64, 1.58972883e-01, 4.58575426e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.78082212e-03, -3.42212854e-03, 1.58936052e-01, 0.00000000e+00, 3.46666816e+03, 1.25000000e+00, 0.00000000e+00, -4.80246491e+00, -1.78701312e+00, -2.29276540e+00, 4.87579688e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1626797667
          65, 1.58977939e-01, 4.51972297e-05, 0.00000000e+00, 0.00000000e+00, 0.00000000e+00, 1.77990625e-03, -3.42289898e-03, 1.58941092e-01, 0.00000000e+00, 3.51742662e+03, 1.25000000e+00, 0.00000000e+00, -4.82388029e+00, -1.81072878e+00, -2.33186003e+00, 4.60179185e-01, 0.00000000e+00, 5.0000000000, 5.0000000000, 0.1651095500
